Category,Term,ID,adj_pval,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,Genes
GO:MF,transmembrane receptor protein tyrosine kinase adaptor activity,GO:0005068,1,0,17,418,2,20212,"IRS1,IRS2"
GO:MF,uracil DNA N-glycosylase activity,GO:0004844,1,0,4,418,1,20212,APEX1
GO:MF,protein kinase C binding,GO:0005080,1,0,52,418,3,20212,"IRS1,SDC4,HDAC7"
GO:MF,GDP-dissociation inhibitor activity,GO:0005092,1,0,16,418,2,20212,"GPSM1,SESN2"
GO:MF,intracellular ligand-gated monoatomic ion channel activity,GO:0005217,1,0,30,418,2,20212,"ITPR1,ITPR3"
GO:MF,monoatomic ion channel activity,GO:0005216,1,0,444,418,12,20212,"HVCN1,ANXA6,GPM6A,ITPR1,KCNK2,GRIN1,TRPM4,TRPV2,ANO6,ANXA2,TRPC4,ITPR3"
GO:MF,transporter activity,GO:0005215,1,0,1239,418,15,20212,"HVCN1,ANXA6,GPM6A,DISP2,ITPR1,KCNK2,GRIN1,TRPM4,TRPV2,ANO6,GET3,ANXA2,TRPC4,ITPR3,TUSC3"
GO:MF,structural constituent of eye lens,GO:0005212,1,0,24,418,1,20212,HSPB6
GO:MF,structural constituent of cytoskeleton,GO:0005200,1,0,113,418,5,20212,"GFAP,DMD,PLS1,PLEC,ANK1"
GO:MF,structural molecule activity,GO:0005198,1,0,1100,418,23,20212,"POSTN,LAMB2,GFAP,LTBP2,MGP,HSPB6,HMGA1,VWA1,DMD,PXDN,LAMA4,CSPG2,ASPH,SNTB2,NID2,LAMA5,PLS1,PLEC,LAMC1,ANK1,NUMA1,THSD4,SPON1"
GO:MF,ErbB-2 class receptor binding,GO:0005176,1,0,3,418,1,20212,CDK5
GO:MF,CD40 receptor binding,GO:0005174,1,0,2,418,1,20212,TRAF2
GO:MF,tumor necrosis factor receptor binding,GO:0005164,1,0,32,418,1,20212,TRAF2
GO:MF,platelet-derived growth factor receptor binding,GO:0005161,1,0,14,418,1,20212,PTPRJ
GO:MF,insulin-like growth factor receptor binding,GO:0005159,1,0,16,418,2,20212,"IRS1,ARRB1"
GO:MF,epidermal growth factor receptor binding,GO:0005154,1,0,35,418,1,20212,FER
GO:MF,interleukin-1 receptor antagonist activity,GO:0005152,1,0,3,418,1,20212,PXDN
GO:MF,interleukin-1 receptor binding,GO:0005149,1,0,17,418,1,20212,TRIP6
GO:MF,leukemia inhibitory factor receptor binding,GO:0005146,1,0,2,418,1,20212,CTF1
GO:MF,interleukin-12 receptor binding,GO:0005143,1,0,5,418,1,20212,JAK2
GO:MF,growth hormone receptor binding,GO:0005131,1,0,11,418,2,20212,"JAK1,JAK2"
GO:MF,ciliary neurotrophic factor receptor binding,GO:0005127,1,0,6,418,1,20212,LIFR
GO:MF,cytokine receptor binding,GO:0005126,1,0,278,418,8,20212,"IL33,TRIP6,PXDN,JAK1,JAK2,TRAF2,CTF1,LIFR"
GO:MF,cytokine activity,GO:0005125,1,0,238,418,3,20212,"IL33,NAMPT,CTF1"
GO:MF,patched binding,GO:0005113,1,0,8,418,1,20212,CAV1
GO:MF,Notch binding,GO:0005112,1,0,26,418,1,20212,SNED1
GO:MF,signaling receptor binding,GO:0005102,1,0,1501,418,45,20212,"IL33,SNED1,LAMB2,GFAP,STX1B,EGFR,PTPRJ,HMGA1,CD9,TIAM1,DMD,TRIP6,SFRP2,PXDN,NAMPT,LAMA4,IRS1,MMP14,IRS2,DOCK4,ARRB1,MYO1C,FGFR1,GAS6,LAMA5,EPHB2,JAK1,FRMD5,LRP1,PHIP,JAK2,ICAM1,CD276,OPHN1,NEO1,FER,ANXA1,CDK5,GRB10,TRAF2,TACC1,CTF1,ARRB2,CAV1,LIFR"
GO:MF,guanyl-nucleotide exchange factor activity,GO:0005085,1,0,231,418,9,20212,"TIAM1,RIN1,PREX1,DOCK4,PSD3,RGL2,RCC2,DOCK6,FGD1"
GO:MF,cysteine-type deubiquitinase activity,GO:0004843,1,0,117,418,2,20212,"OTUB1,OTUD4"
GO:MF,ubiquitin-protein transferase activity,GO:0004842,1,0,453,418,4,20212,"MED17,ZFP91,TRAF2,LMO7"
GO:MF,ubiquitin activating enzyme activity,GO:0004839,1,0,4,418,1,20212,UBA1
GO:MF,"hydrolase activity, hydrolyzing O-glycosyl compounds",GO:0004553,1,0,95,418,3,20212,"MYORG,ADPRS,NAGA"
GO:MF,dinucleotide phosphatase activity,GO:0004551,1,0,6,418,1,20212,ENPP5
GO:MF,RNA nuclease activity,GO:0004540,1,0,126,418,5,20212,"DCPS,APEX1,PARN,EXOG,KHNYN"
GO:MF,DNA nuclease activity,GO:0004536,1,0,62,418,4,20212,"APEX1,EXOG,ERCC5,RAD50"
GO:MF,poly(A)-specific ribonuclease activity,GO:0004535,1,0,13,418,1,20212,PARN
GO:MF,RNA exonuclease activity,GO:0004532,1,0,42,418,2,20212,"DCPS,PARN"
GO:MF,DNA exonuclease activity,GO:0004529,1,0,25,418,1,20212,APEX1
GO:MF,phosphodiesterase I activity,GO:0004528,1,0,5,418,1,20212,APEX1
GO:MF,exonuclease activity,GO:0004527,1,0,83,418,5,20212,"DCPS,APEX1,PARN,EXOG,RAD50"
GO:MF,RNA-DNA hybrid ribonuclease activity,GO:0004523,1,0,8,418,1,20212,APEX1
GO:MF,RNA endonuclease activity,GO:0004521,1,0,76,418,3,20212,"APEX1,EXOG,KHNYN"
GO:MF,DNA endonuclease activity,GO:0004520,1,0,41,418,4,20212,"APEX1,EXOG,ERCC5,RAD50"
GO:MF,endonuclease activity,GO:0004519,1,0,130,418,5,20212,"APEX1,EXOG,ERCC5,KHNYN,RAD50"
GO:MF,nuclease activity,GO:0004518,1,0,214,418,7,20212,"DCPS,APEX1,PARN,EXOG,ERCC5,KHNYN,RAD50"
GO:MF,monooxygenase activity,GO:0004497,1,0,104,418,1,20212,DOHH
GO:MF,mannose-6-phosphate isomerase activity,GO:0004476,1,0,1,418,1,20212,MPI
GO:MF,long-chain fatty acid-CoA ligase activity,GO:0004467,1,0,16,418,1,20212,ACSL1
GO:MF,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity",GO:0004439,1,0,10,418,1,20212,SYNJ2
GO:MF,phosphatidylinositol-3-phosphate phosphatase activity,GO:0004438,1,0,13,418,1,20212,SYNJ2
GO:MF,histone deacetylase activity,GO:0004407,1,0,22,418,1,20212,HDAC7
GO:MF,histone acetyltransferase activity,GO:0004402,1,0,44,418,2,20212,"NAA50,HAT1"
GO:MF,helicase activity,GO:0004386,1,0,160,418,10,20212,"SETX,DHX29,DDX56,DDX17,CHD1L,DDX3X,DDX31,XRCC6,CHD1,RAD50"
GO:MF,GDP phosphatase activity,GO:0004382,1,0,10,418,1,20212,GBP1
GO:MF,alpha-galactosidase activity,GO:0004557,1,0,2,418,1,20212,NAGA
GO:MF,pantetheine-phosphate adenylyltransferase activity,GO:0004595,1,0,1,418,1,20212,COASY
GO:MF,peptide alpha-N-acetyltransferase activity,GO:0004596,1,0,8,418,1,20212,NAA50
GO:MF,peroxidase activity,GO:0004601,1,0,54,418,3,20212,"CYGB,PXDN,SESN2"
GO:MF,threonine deaminase activity,GO:0004794,1,0,2,418,1,20212,SDSL
GO:MF,thiosulfate sulfurtransferase activity,GO:0004792,1,0,4,418,1,20212,MOCS3
GO:MF,sterol esterase activity,GO:0004771,1,0,7,418,1,20212,NCEH1
GO:MF,NAD-retinol dehydrogenase activity,GO:0004745,1,0,20,418,3,20212,"RDH10,DHRS3,RDH5"
GO:MF,pyridoxamine phosphate oxidase activity,GO:0004733,1,0,1,418,1,20212,PNPO
GO:MF,purine-nucleoside phosphorylase activity,GO:0004731,1,0,4,418,1,20212,MTAP
GO:MF,protein tyrosine phosphatase activity,GO:0004725,1,0,100,418,5,20212,"PTPRJ,PTPRA,PTPRU,PTPRS,SSH3"
GO:MF,protein serine/threonine phosphatase activity,GO:0004722,1,0,106,418,1,20212,SSH3
GO:MF,phosphoprotein phosphatase activity,GO:0004721,1,0,185,418,5,20212,"PTPRJ,PTPRA,PTPRU,PTPRS,SSH3"
GO:MF,protein-lysine 6-oxidase activity,GO:0004720,1,0,5,418,1,20212,LOXL1
GO:MF,non-membrane spanning protein tyrosine kinase activity,GO:0004715,1,0,45,418,3,20212,"JAK1,JAK2,FER"
GO:MF,glycerone kinase activity,GO:0004371,1,0,1,418,1,20212,TKFC
GO:MF,transmembrane receptor protein tyrosine kinase activity,GO:0004714,1,0,63,418,5,20212,"EGFR,MET,EPHB4,FGFR1,EPHB2"
GO:MF,protein serine/threonine/tyrosine kinase activity,GO:0004712,1,0,43,418,1,20212,PAK3
GO:MF,MAP kinase kinase kinase activity,GO:0004709,1,0,26,418,1,20212,EGFR
GO:MF,MAP kinase kinase activity,GO:0004708,1,0,16,418,1,20212,PAK3
GO:MF,MAP kinase activity,GO:0004707,1,0,16,418,1,20212,MAPK3
GO:MF,cyclin-dependent protein serine/threonine kinase activity,GO:0004693,1,0,29,418,2,20212,"CDK5,CCND3"
GO:MF,protein serine/threonine kinase activity,GO:0004674,1,0,434,418,13,20212,"TNIK,EGFR,MAST4,DCLK1,PAK3,MAPK3,STK38,RIOK1,TAOK3,CDK5,RIOK2,CCND3,NEK9"
GO:MF,protein kinase activity,GO:0004672,1,0,586,418,21,20212,"TNIK,EGFR,MET,MAST4,DCLK1,PAK3,MAPK3,EPHB4,FGFR1,EPHB2,JAK1,JAK2,STK38,RIOK1,TAOK3,FER,CDK5,PXK,RIOK2,CCND3,NEK9"
GO:MF,poly(ADP-ribose) glycohydrolase activity,GO:0004649,1,0,2,418,1,20212,ADPRS
GO:MF,"1,4-alpha-oligoglucan phosphorylase activity",GO:0004645,1,0,5,418,1,20212,MTAP
GO:MF,phospholipase D activity,GO:0004630,1,0,4,418,2,20212,"PLD2,PLD1"
GO:MF,phospholipase activity,GO:0004620,1,0,107,418,3,20212,"PLD2,ABHD6,PLD1"
GO:MF,protein tyrosine kinase activity,GO:0004713,1,0,148,418,8,20212,"EGFR,MET,EPHB4,FGFR1,EPHB2,JAK1,JAK2,FER"
GO:MF,aldehyde-lyase activity,GO:0016832,1,0,10,418,2,20212,"ALDOC,HACL1"
GO:MF,carbon-oxygen lyase activity,GO:0016835,1,0,76,418,4,20212,"GMDS,NEIL2,HMGA1,XRCC6"
GO:MF,hydro-lyase activity,GO:0016836,1,0,59,418,1,20212,GMDS
GO:MF,calcium-dependent protein binding,GO:0048306,1,0,79,418,4,20212,"ANXA6,MYO1D,ANXA2,ANXA1"
GO:MF,tau protein binding,GO:0048156,1,0,43,418,2,20212,"BIN1,CDK5"
GO:MF,monosaccharide binding,GO:0048029,1,0,77,418,3,20212,"GYS1,PLOD3,GALK1"
GO:MF,mRNA 5'-UTR binding,GO:0048027,1,0,25,418,1,20212,DDX3X
GO:MF,CCR chemokine receptor binding,GO:0048020,1,0,51,418,1,20212,JAK1
GO:MF,receptor antagonist activity,GO:0048019,1,0,18,418,1,20212,PXDN
GO:MF,receptor ligand activity,GO:0048018,1,0,513,418,5,20212,"IL33,SFRP2,NAMPT,GAS6,CTF1"
GO:MF,fatty acid peroxidase activity,GO:0047888,1,0,1,418,1,20212,CYGB
GO:MF,butyrate-CoA ligase activity,GO:0047760,1,0,9,418,1,20212,ACSS3
GO:MF,bis(5'-adenosyl)-triphosphatase activity,GO:0047710,1,0,2,418,1,20212,ENPP4
GO:MF,arachidonate-CoA ligase activity,GO:0047676,1,0,11,418,1,20212,ACSL1
GO:MF,glycerophosphoinositol inositolphosphodiesterase activity,GO:0047394,1,0,1,418,1,20212,GDPD2
GO:MF,acetylalkylglycerol acetylhydrolase activity,GO:0047378,1,0,1,418,1,20212,NCEH1
GO:MF,acylglycerol lipase activity,GO:0047372,1,0,14,418,1,20212,ABHD6
GO:MF,nicotinamide phosphoribosyltransferase activity,GO:0047280,1,0,1,418,1,20212,NAMPT
GO:MF,testosterone 17-beta-dehydrogenase (NADP+) activity,GO:0047045,1,0,9,418,1,20212,DHRS1
GO:MF,"androstan-3-alpha,17-beta-diol dehydrogenase activity",GO:0047044,1,0,9,418,1,20212,RDH5
GO:MF,androsterone dehydrogenase activity,GO:0047023,1,0,8,418,1,20212,RDH5
GO:MF,protein dimerization activity,GO:0046983,1,0,1113,418,23,20212,"NQO2,PML,RUNX1,HSPB6,ACOX2,GBP1,GBP2,STOM,PAXX,FGFR1,SNF8,ANO6,ATG7,RDH5,GGCT,CAV2,SCLY,PNPO,NPAS3,NOLC1,NAGA,ERCC5,CAV1"
GO:MF,protein heterodimerization activity,GO:0046982,1,0,363,418,5,20212,"RUNX1,CAV2,NPAS3,NOLC1,CAV1"
GO:MF,nuclear thyroid hormone receptor binding,GO:0046966,1,0,28,418,4,20212,"TRIP6,MED17,TACC1,NCOR1"
GO:MF,nuclear retinoid X receptor binding,GO:0046965,1,0,17,418,2,20212,"HMGA1,TACC1"
GO:MF,carboxylic acid transmembrane transporter activity,GO:0046943,1,0,178,418,1,20212,GRIN1
GO:MF,epidermal growth factor binding,GO:0048408,1,0,4,418,1,20212,EGFR
GO:MF,1-phosphatidylinositol-3-kinase regulator activity,GO:0046935,1,0,16,418,1,20212,SOCS6
GO:MF,beta-tubulin binding,GO:0048487,1,0,42,418,4,20212,"EMD,BBS4,IFT74,TBCD"
GO:MF,procollagen galactosyltransferase activity,GO:0050211,1,0,3,418,1,20212,PLOD3
GO:MF,NF-kappaB binding,GO:0051059,1,0,30,418,2,20212,"CPNE1,FAF1"
GO:MF,GTPase binding,GO:0051020,1,0,317,418,13,20212,"RIN1,FMNL3,PAK3,EHD1,DOCK4,MYO1C,EPS8,BIN1,IPO4,RCC2,IPO8,CAV1,FGD1"
GO:MF,mitogen-activated protein kinase binding,GO:0051019,1,0,28,418,1,20212,PTPRJ
GO:MF,microtubule minus-end binding,GO:0051011,1,0,13,418,1,20212,NUMA1
GO:MF,microtubule plus-end binding,GO:0051010,1,0,21,418,2,20212,"CLIP2,NUMA1"
GO:MF,nitric-oxide synthase binding,GO:0050998,1,0,11,418,2,20212,"DMD,CAV1"
GO:MF,quaternary ammonium group binding,GO:0050997,1,0,40,418,1,20212,HACL1
GO:MF,cobalt ion binding,GO:0050897,1,0,2,418,1,20212,PML
GO:MF,extracellular matrix binding,GO:0050840,1,0,60,418,3,20212,"LTBP2,PXDN,GPC1"
GO:MF,dopamine receptor binding,GO:0050780,1,0,13,418,1,20212,ARRB2
GO:MF,LBD domain binding,GO:0050693,1,0,7,418,1,20212,SPON1
GO:MF,NADP binding,GO:0050661,1,0,52,418,3,20212,"GMDS,MTRR,CBR3"
GO:MF,flavin adenine dinucleotide binding,GO:0050660,1,0,90,418,5,20212,"NQO2,ACOX2,MTO1,MTRR,ACOX3"
GO:MF,methylarsonate reductase activity,GO:0050610,1,0,2,418,1,20212,GSTO1
GO:MF,protein-glutamine glutaminase activity,GO:0050568,1,0,1,418,1,20212,TGM2
GO:MF,IMP 5'-nucleotidase activity,GO:0050483,1,0,4,418,1,20212,NT5C
GO:MF,microfibril binding,GO:0050436,1,0,3,418,1,20212,LTBP2
GO:MF,transforming growth factor beta binding,GO:0050431,1,0,24,418,3,20212,"CD109,LTBP3,TWSG1"
GO:MF,triokinase activity,GO:0050354,1,0,1,418,1,20212,TKFC
GO:MF,tau-protein kinase activity,GO:0050321,1,0,22,418,1,20212,CDK5
GO:MF,sulfur dioxygenase activity,GO:0050313,1,0,1,418,1,20212,ETHE1
GO:MF,retinol isomerase activity,GO:0050251,1,0,2,418,1,20212,DEGS1
GO:MF,propionate-CoA ligase activity,GO:0050218,1,0,4,418,1,20212,ACSS3
GO:MF,phytanate-CoA ligase activity,GO:0050197,1,0,2,418,1,20212,ACSL1
GO:MF,transition metal ion binding,GO:0046914,1,0,1124,418,26,20212,"CALB1,HEPH,NQO2,HHIP,PML,CYGB,NEIL2,DMD,MPI,ZMAT3,MMP14,DPF3,ETHE1,LOXL1,ENPP5,KDM5C,BMI1,ZEB1,PLOD3,GPC1,SUOX,TRAF2,CTCF,DTNA,ZMIZ1,DOHH"
GO:MF,tetrapyrrole binding,GO:0046906,1,0,153,418,6,20212,"MMAB,CYGB,PXDN,HEBP2,JAK2,SUOX"
GO:MF,metal ion transmembrane transporter activity,GO:0046873,1,0,445,418,11,20212,"ANXA6,GPM6A,ITPR1,KCNK2,GRIN1,TRPM4,TRPV2,ANXA2,TRPC4,ITPR3,TUSC3"
GO:MF,CTPase activity,GO:0043273,1,0,5,418,2,20212,"NTPCR,DDX3X"
GO:MF,laminin-1 binding,GO:0043237,1,0,7,418,1,20212,PXDN
GO:MF,laminin binding,GO:0043236,1,0,28,418,2,20212,"PXDN,GPC1"
GO:MF,sulfate binding,GO:0043199,1,0,5,418,1,20212,CD34
GO:MF,alcohol binding,GO:0043178,1,0,89,418,7,20212,"ASTN2,ANXA6,RLBP1,ITPR1,TRPC4,ITPR3,CAV1"
GO:MF,organic acid binding,GO:0043177,1,0,207,418,9,20212,"ACOX2,FABP7,GRIN1,SESN3,PLOD3,ACOX3,SCLY,SESN2,DDAH2"
GO:MF,RNA polymerase core enzyme binding,GO:0043175,1,0,40,418,1,20212,ERCC5
GO:MF,cation binding,GO:0043169,1,0,4444,418,117,20212,"SNED1,LPXN,CALB1,POSTN,EFHD2,GDPD2,HEPH,NQO2,HHIP,LTBP2,MGP,PML,RUNX1,GPR39,CYGB,FHL1,LTBP3,ASTN2,NEIL2,MAST4,CPNE1,CPNE8,DMD,EHD3,TRIP6,ANXA6,ENPP4,PXDN,ASAP2,MPI,PAMR1,CSPG2,TIMP3,ZMAT3,PAK3,ASPH,MMP14,CLGN,EHD1,NUBPL,ANXA5,AMPD2,DPF3,HIC1,PDZD8,ITPR1,DPH2,PCDH1,ETHE1,EHD2,NT5C,LOXL1,KMT5B,GRIN1,DGKK,ENPP5,FAT4,SMAP1,THOP1,NID2,TRPM4,GAS6,KDM5C,SMAD5,JAK1,BMI1,MOCS3,ZEB1,LRP1,PLS1,ANO6,HDAC7,PLOD3,WDR59,SULF2,APEX1,UNKL,NINL,JAK2,CMC1,PCDH9,TGM2,MEGF8,EFHD1,GPC1,STK38,ARSJ,TKFC,PARN,RIOK1,ADPRS,KDM6A,ZFP91,GET3,ANXA2,ANXA1,SUOX,AGAP3,TRAF2,AMPD3,EXOG,ERCC5,ASAP1,LMO7,ITPR3,CTCF,SPON1,DTNA,ZC3H4,FGD1,RIOK2,RAD50,NEK9,NUDT4,ZMIZ1,DOHH,HACL1"
GO:MF,ubiquitin binding,GO:0043130,1,0,99,418,5,20212,"OTUB1,FAF1,UBXN1,WDR48,UBXN7"
GO:MF,ErbB-3 class receptor binding,GO:0043125,1,0,5,418,1,20212,CDK5
GO:MF,tumor necrosis factor binding,GO:0043120,1,0,7,418,1,20212,TRAF2
GO:MF,single-stranded telomeric DNA binding,GO:0043047,1,0,12,418,1,20212,RAD50
GO:MF,chromatin insulator sequence binding,GO:0043035,1,0,5,418,1,20212,CTCF
GO:MF,cysteine-type endopeptidase regulator activity involved in apoptotic process,GO:0043028,1,0,41,418,1,20212,GAS6
GO:MF,cysteine-type endopeptidase inhibitor activity involved in apoptotic process,GO:0043027,1,0,19,418,1,20212,GAS6
GO:MF,ribosomal small subunit binding,GO:0043024,1,0,17,418,2,20212,"DHX29,DDX3X"
GO:MF,ribosome binding,GO:0043022,1,0,113,418,2,20212,"DHX29,DDX3X"
GO:MF,ribonucleoprotein complex binding,GO:0043021,1,0,172,418,5,20212,"PPIH,DHX29,BOP1,DDX17,DDX3X"
GO:MF,gamma-tubulin binding,GO:0043015,1,0,33,418,1,20212,DDX3X
GO:MF,alpha-tubulin binding,GO:0043014,1,0,45,418,1,20212,BBS4
GO:MF,peroxisome proliferator activated receptor binding,GO:0042975,1,0,11,418,2,20212,"HMGA1,TACC1"
GO:MF,nuclear retinoic acid receptor binding,GO:0042974,1,0,26,418,2,20212,"HMGA1,TACC1"
GO:MF,histone deacetylase binding,GO:0042826,1,0,127,418,2,20212,"HIC1,NCOR1"
GO:MF,proteoglycan binding,GO:0043394,1,0,36,418,2,20212,"LRP1,PTPRS"
GO:MF,heparan sulfate proteoglycan binding,GO:0043395,1,0,18,418,2,20212,"LRP1,PTPRS"
GO:MF,protein kinase B binding,GO:0043422,1,0,10,418,1,20212,ARRB2
GO:MF,protein-membrane adaptor activity,GO:0043495,1,0,37,418,3,20212,"SYNE3,SUN2,SYNE2"
GO:MF,virion binding,GO:0046790,1,0,11,418,2,20212,"PTX3,ANXA2"
GO:MF,sphingolipid binding,GO:0046625,1,0,27,418,1,20212,TRAF2
GO:MF,histamine N-methyltransferase activity,GO:0046539,1,0,1,418,1,20212,HNMT
GO:MF,glucosyltransferase activity,GO:0046527,1,0,19,418,2,20212,"GYS1,PLOD3"
GO:MF,SMAD binding,GO:0046332,1,0,78,418,3,20212,"PML,SMAD5,ZMIZ1"
GO:MF,protein phosphorylated amino acid binding,GO:0045309,1,0,59,418,2,20212,"IRS1,MAPK3"
GO:MF,cadherin binding,GO:0045296,1,0,335,418,16,20212,"EFHD2,EGFR,CAPG,PTPRJ,EHD1,MYO1B,DHX29,EMD,PLEC,STK38,DDX3X,NEO1,ANXA2,ANXA1,TRPC4,ASAP1"
GO:MF,gamma-catenin binding,GO:0045295,1,0,12,418,1,20212,PTPRJ
GO:MF,translation regulator activity,GO:0045182,1,0,147,418,3,20212,"GMPPA,DHX29,EIF3J"
GO:MF,glutathione dehydrogenase (ascorbate) activity,GO:0045174,1,0,2,418,1,20212,GSTO1
GO:MF,DNA end binding,GO:0045027,1,0,3,418,1,20212,XRCC6
GO:MF,unfolded protein binding,GO:0051082,1,0,113,418,3,20212,"HSPB6,CLGN,PDRG1"
GO:MF,S100 protein binding,GO:0044548,1,0,14,418,1,20212,ANXA2
GO:MF,transmembrane transporter binding,GO:0044325,1,0,140,418,4,20212,"FHL1,ASPH,ANK1,CAV1"
GO:MF,protein folding chaperone,GO:0044183,1,0,60,418,3,20212,"HSPB6,CLGN,WIPF1"
GO:MF,histone H4K12 acetyltransferase activity,GO:0043997,1,0,12,418,1,20212,HAT1
GO:MF,"phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity",GO:0043813,1,0,6,418,1,20212,SYNJ2
GO:MF,protein self-association,GO:0043621,1,0,69,418,3,20212,"FHOD1,ELP1,PLEC"
GO:MF,sequence-specific DNA binding,GO:0043565,1,0,1654,418,28,20212,"NFIX,RUNX1,HMGA1,NFIB,JUNB,ARX,NFKB2,HIC1,PAX8,SETX,DACH1,RELB,SMAD5,BMI1,ERF,ZEB1,APEX1,NFIC,KDM6A,5MP1,NPAS3,CDC5L,TEAD1,XRCC6,FOXO3,CTCF,NCOR1,RAD50"
GO:MF,insulin receptor substrate binding,GO:0043560,1,0,13,418,1,20212,JAK2
GO:MF,phosphatidylinositol 3-kinase binding,GO:0043548,1,0,25,418,3,20212,"IRS1,IRS2,JAK2"
GO:MF,molybdopterin cofactor binding,GO:0043546,1,0,6,418,1,20212,SUOX
GO:MF,protein serine/threonine kinase activator activity,GO:0043539,1,0,60,418,4,20212,"CCNY,ACSL1,DDX3X,CCND3"
GO:MF,"inositol 1,3,4,5 tetrakisphosphate binding",GO:0043533,1,0,5,418,2,20212,"ASTN2,ITPR3"
GO:MF,ubiquitin-like protein ligase binding,GO:0044389,1,0,326,418,15,20212,"PML,EGFR,ARRB1,BAG5,SMAD5,JAK1,CUL4B,OTUB1,FZD6,FAF1,TRAF2,RALB,UBXN1,ARRB2,UBXN7"
GO:MF,Wnt receptor activity,GO:0042813,1,0,16,418,1,20212,FZD6
GO:MF,protein-folding chaperone binding,GO:0051087,1,0,135,418,5,20212,"HSPB6,BAG5,BIN1,5MP1,TBCD"
GO:MF,dioxygenase activity,GO:0051213,1,0,95,418,5,20212,"ASPH,ETHE1,KDM5C,PLOD3,KDM6A"
GO:MF,14-3-3 protein binding,GO:0071889,1,0,32,418,3,20212,"IRS2,TMCC3,HDAC7"
GO:MF,protein-lipid complex binding,GO:0071814,1,0,28,418,1,20212,5MP1
GO:MF,lipoprotein particle binding,GO:0071813,1,0,28,418,1,20212,5MP1
GO:MF,K6-linked polyubiquitin modification-dependent protein binding,GO:0071796,1,0,2,418,1,20212,UBXN1
GO:MF,histone H3K27me2/H3K27me3 demethylase activity,GO:0071558,1,0,5,418,1,20212,KDM6A
GO:MF,RING-like zinc finger domain binding,GO:0071535,1,0,3,418,1,20212,BMI1
GO:MF,E-box binding,GO:0070888,1,0,59,418,1,20212,ZEB1
GO:MF,growth factor receptor binding,GO:0070851,1,0,139,418,4,20212,"PTPRJ,TRIP6,JAK2,FER"
GO:MF,dynein complex binding,GO:0070840,1,0,25,418,1,20212,NUMA1
GO:MF,peptidyl-lysine 5-dioxygenase activity,GO:0070815,1,0,4,418,1,20212,PLOD3
GO:MF,leucine binding,GO:0070728,1,0,7,418,2,20212,"SESN3,SESN2"
GO:MF,poly-purine tract binding,GO:0070717,1,0,33,418,1,20212,DDX3X
GO:MF,BMP receptor binding,GO:0070700,1,0,12,418,1,20212,NEO1
GO:MF,transmembrane receptor protein serine/threonine kinase binding,GO:0070696,1,0,24,418,1,20212,NEO1
GO:MF,lysine-acetylated histone binding,GO:0070577,1,0,25,418,2,20212,"PHIP,BRD3"
GO:MF,adenylyltransferase activity,GO:0070566,1,0,30,418,2,20212,"MOCS3,COASY"
GO:MF,K63-linked polyubiquitin modification-dependent protein binding,GO:0070530,1,0,25,418,1,20212,WDR81
GO:MF,I-SMAD binding,GO:0070411,1,0,16,418,1,20212,SMAD5
GO:MF,NADPH binding,GO:0070402,1,0,15,418,2,20212,"MTRR,CBR3"
GO:MF,NADP+ binding,GO:0070401,1,0,3,418,1,20212,GMDS
GO:MF,lipoprotein particle receptor binding,GO:0070325,1,0,29,418,1,20212,LRP1
GO:MF,inward rectifier potassium channel inhibitor activity,GO:0070320,1,0,1,418,1,20212,CAV1
GO:MF,vitamin B6 binding,GO:0070279,1,0,57,418,3,20212,"SDSL,SCLY,PNPO"
GO:MF,FAD binding,GO:0071949,1,0,40,418,4,20212,"NQO2,ACOX2,MTRR,ACOX3"
GO:MF,pristanate-CoA ligase activity,GO:0070251,1,0,2,418,1,20212,ACSL1
GO:MF,WD40-repeat domain binding,GO:0071987,1,0,5,418,1,20212,CDC5L
GO:MF,"translation regulator activity, nucleic acid binding",GO:0090079,1,0,117,418,3,20212,"GMPPA,DHX29,EIF3J"
GO:MF,calcium ion binding involved in regulation of cytosolic calcium ion concentration,GO:0099510,1,0,2,418,1,20212,CALB1
GO:MF,ion channel regulator activity,GO:0099106,1,0,143,418,4,20212,"ITPR1,KCNK2,FXYD6,CAV1"
GO:MF,ligand-gated monoatomic cation channel activity,GO:0099094,1,0,134,418,5,20212,"ITPR1,GRIN1,TRPM4,ANO6,ITPR3"
GO:MF,histone-dependent DNA binding,GO:0099077,1,0,1,418,1,20212,5MP1
GO:MF,sequence-specific single stranded DNA binding,GO:0098847,1,0,14,418,1,20212,RAD50
GO:MF,"inositol 1,4,5-trisphosphate receptor activity involved in regulation of postsynaptic cytosolic calcium levels",GO:0098695,1,0,1,418,1,20212,ITPR1
GO:MF,cadherin binding involved in cell-cell adhesion,GO:0098641,1,0,18,418,2,20212,"ANXA2,ANXA1"
GO:MF,cell-cell adhesion mediator activity,GO:0098632,1,0,52,418,3,20212,"NFASC,ANXA2,ANXA1"
GO:MF,cell adhesion mediator activity,GO:0098631,1,0,67,418,3,20212,"NFASC,ANXA2,ANXA1"
GO:MF,disordered domain specific binding,GO:0097718,1,0,29,418,1,20212,NUMA1
GO:MF,deaminated base DNA N-glycosylase activity,GO:0097506,1,0,4,418,1,20212,APEX1
