Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-195_3581.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-196_3582.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-11-2024_Slot1-197_3584.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-198_3585.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-199_3587.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-200_3588.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-201_3603.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-202_3604.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-203_3605.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-204_3607.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-12-2024_Slot1-205_3608.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_1.5ul_2-13-2024_Slot1-206_3609.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-195_3592.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-196_3593.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-197_3595.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-198_3596.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-199_3598.d	E:\Lucy\20240130_A549_SCP\Lucy_A549_wDDM_DIA_2ul_2-12-2024_Slot1-200_3599.d
P16402	P16402	H13_HUMAN	H1-3	Histone H1.3			1315.92	1989.7			1211.32	2506.93		2298.5	1644.55	1698.27						
P16403	P16402;P10412;P16403	H12_HUMAN	H1-2	Histone H1.2	130433	87864.1	83042.1	111070	30876.1	70299.1	58534.6	108100	71799.6	104925	102186	76612.1						
P16435	P16435	NCPR_HUMAN	POR	NADPH--cytochrome P450 reductase	1334.5	1987.88	1706.2	2046.77	1052.8	1603.49	1500.22	2303.19	1078.92	1103.16	2048.91	1314.95						
P16615	O14983;P16615	AT2A2_HUMAN	ATP2A2	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	2199.3	4141.27	4102.42	2613.36	1120.38	2036.02	1132.4	3414.88	3127.74	2377.74	1542.03	1131.45						
P16870	P16870	CBPE_HUMAN	CPE	Carboxypeptidase E					1893.01													
P16949	P16949	STMN1_HUMAN	STMN1	Stathmin			1109.79			1856.18	3009.82	375.186		703.058		3925.91						
P16989	P16989	YBOX3_HUMAN	YBX3	Y-box-binding protein 3							623.173					455.137						
P17096	P17096	HMGA1_HUMAN	HMGA1	High mobility group protein HMG-I/HMG-Y	5181.15			1891.45		3908.31	4571.73	5918.19			1451.6	5333.25						
P17174	P17174	AATC_HUMAN	GOT1	Aspartate aminotransferase, cytoplasmic												320.57						
P17301	P17301	ITA2_HUMAN	ITGA2	Integrin alpha-2			828.228				187.46		687.405			293.006						
P17655	P17655	CAN2_HUMAN	CAPN2	Calpain-2 catalytic subunit			3081.97	969.546			2182.87					2070.32						
P17661	P17661	DESM_HUMAN	DES	Desmin									6219.39	1487.27								
P17812	Q9NRF8;P17812	PYRG1_HUMAN	CTPS1	CTP synthase 1			583.159			1141.19	1398.66			357.411		1088.18						
P17844	P17844	DDX5_HUMAN	DDX5	Probable ATP-dependent RNA helicase DDX5	1637.24	1382.31	1679.85	1982.74		2478.05	2234.77	1276.7	642.646	800.32		2129.74						
P17858	P17858	PFKAL_HUMAN	PFKL	ATP-dependent 6-phosphofructokinase, liver type							470.321					340.665						
P17931	P17931	LEG3_HUMAN	LGALS3	Galectin-3					7423.71													
P17980	P17980	PRS6A_HUMAN	PSMC3	26S proteasome regulatory subunit 6A	914.836		5264.55			1631.64	1759.97	1007.85	458.601	724.237		1421.3						
P17987	P17987	TCPA_HUMAN	TCP1	T-complex protein 1 subunit alpha	2204.45	2318.27	2446.09	1045.31		2068.28	3851.26	1427.4	1252.08	1274.08		3270.12						
P18031	P18031	PTN1_HUMAN	PTPN1	Tyrosine-protein phosphatase non-receptor type 1						1212.95	305.011	722.115	779.088		725.945							
P18077	P18077	RL35A_HUMAN	RPL35A	60S ribosomal protein L35a	4207.94	1806.57	3201.53	1413.37		2227.42	2859.05	2098.39	2696.83			3129.26						
P18084	P18084	ITB5_HUMAN	ITGB5	Integrin beta-5	1357.77		854.294	808.677		656.911	475.555	1049.52	861.876	997.12		301.062						
P18085	P18085	ARF4_HUMAN	ARF4	ADP-ribosylation factor 4							1701.43					1585.73						
P18124	P18124	RL7_HUMAN	RPL7	60S ribosomal protein L7	3019.25	2386.61	3720.31	2065.74	546.074	3990.05	4553.14	2508.14	3686.4	3942.18	3813.03	4598.73						
P18206	P18206	VINC_HUMAN	VCL	Vinculin			1825.21		1325.63		957.335					998.362						
P18564	P18564	ITB6_HUMAN	ITGB6	Integrin beta-6		1704.64		2898.04	619.594				3602.41									
P18583	P18583	SON_HUMAN	SON	Protein SON	771.462						164.165	766.563				299.106						
P18621	P18621	RL17_HUMAN	RPL17	60S ribosomal protein L17	1186.32		2185.09			1474.05	1411.94	1029.06	1187.3	1483.72		1877.4						
P18669	P18669;P15259	PGAM1_HUMAN	PGAM1	Phosphoglycerate mutase 1	1551.22	1670.19	3034.01	1022.6	3740.92	2561.78	4664.29	1726.26	1327.99		1790.22	6192.1						
P18754	P18754	RCC1_HUMAN	RCC1	Regulator of chromosome condensation	2241.86	3223.16		1329.88		1483.12	1162.41	1293.42	2797.99	1135.95		796.372						
P18858	P18858	DNLI1_HUMAN	LIG1	DNA ligase 1												428.407						
P18887	P18887	XRCC1_HUMAN	XRCC1	DNA repair protein XRCC1												471.419						
P19013	P19013;CONT|P19013|K2C4_HUMAN	K2C4_HUMAN	KRT4	Keratin, type II cytoskeletal 4		2145.54		1712.37	1941.49				1594.83	3496.43		959.875						
P19338	P19338	NUCL_HUMAN	NCL	Nucleolin	6493.84	4213.64	2716.84	4848.39	1831.41	12667.5	6364.24	7819.82	6114.54	7226.32	2279.58	7120.35						
P19367	P19367	HXK1_HUMAN	HK1	Hexokinase-1	789.624	1245.54	1248.69			1228.81	627.355	1401.58	1178.17	1314.11	797.21	830.19						
P19388	P19388	RPAB1_HUMAN	POLR2E	DNA-directed RNA polymerases I, II, and III subunit RPABC1	1619.02						663.879					720.774						
P19404	P19404	NDUV2_HUMAN	NDUFV2	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial			1662.19	3063.15		2316.35	1153.64	2853.39		1859.06		780.971						
P19525	P19525	E2AK2_HUMAN	EIF2AK2	Interferon-induced, double-stranded RNA-activated protein kinase			942.59			642.262	574.574	182.825				427.882						
P19623	P19623	SPEE_HUMAN	SRM	Spermidine synthase			1805.03			1027.57	2505.95					1447.88						
P19971	P19971	TYPH_HUMAN	TYMP	Thymidine phosphorylase					4109.72													
P20020	P20020;P23634	AT2B1_HUMAN	ATP2B1	Plasma membrane calcium-transporting ATPase 1			4531.97				716.339	840.797	920.122		1449.29	546.401						
P20042	P20042	IF2B_HUMAN	EIF2S2	Eukaryotic translation initiation factor 2 subunit 2						532.409	734.171					1010.01						
P20073	P20073	ANXA7_HUMAN	ANXA7	Annexin A7			969.304		1592.85	1052.69	637.173					785.944						
P20264;P20265;P49335	P20264;P20265;P49335	PO3F2_HUMAN;PO3F3_HUMAN;PO3F4_HUMAN	POU3F2;POU3F3;POU3F4	POU domain, class 3, transcription factor 3							445.401	505.867		1761.57								
P20290	P20290	BTF3_HUMAN	BTF3	Transcription factor BTF3							1264.14					964.767						
P20338	P20338	RAB4A_HUMAN	RAB4A	Ras-related protein Rab-4A								537.263										
P20339	P20339	RAB5A_HUMAN	RAB5A	Ras-related protein Rab-5A					538.89	913.056	464.607					429.766						
P20340	P20340;Q9NRW1	RAB6A_HUMAN	RAB6A	Ras-related protein Rab-6A	3242.29	3681.04	3069.3		1403.2	2566.46	1841.08	2128.69	1215.35	3842.98	1277.57	1595						
P20618	P20618	PSB1_HUMAN	PSMB1	Proteasome subunit beta type-1	580.697	1658.91			6173.8		1048.67	929.63	948.849	1739.46		915.17						
P20674	P20674	COX5A_HUMAN	COX5A	Cytochrome c oxidase subunit 5A, mitochondrial	3778.27	4666.27	4424.31	5755.34	2278.75	2232.49	2595.88	3571.86	5557.44	7197.94	2565.62	3796.34						
P20700	P20700	LMNB1_HUMAN	LMNB1	Lamin-B1	4125.79	5414.79	4216.98	4486.65	2185.15	3719.75	2203.06	4285.42	3473.73	5827.83	4776.28	2736.15						
P20810	P20810	ICAL_HUMAN	CAST	Calpastatin			946.514			826.118	1092.62					1346.52						
P20930	P20930;CONT|P20930|FILA_HUMAN	FILA_HUMAN	FLG	Filaggrin					33198.8													
P20962	P20962	PTMS_HUMAN	PTMS	Parathymosin	1960.17	759.787		1697.04		4965.2	6555.1	2333.48	844.56	909.801	1451.61	6865.37						
P21108;P60891	P21108;P60891	PRPS1_HUMAN;PRPS3_HUMAN	PRPS1;PRPS1L1	Ribose-phosphate pyrophosphokinase 3							1323.02											
P21281	P21281	VATB2_HUMAN	ATP6V1B2	V-type proton ATPase subunit B, brain isoform			1102.19	1333.81		531.976	704.498	924.203	1164.57			914.133						
P21291	P21291	CSRP1_HUMAN	CSRP1	Cysteine and glycine-rich protein 1	946.757		666.002	305.263		1230.77	1681.21			1671.68		1008.27						
P21333	P21333	FLNA_HUMAN	FLNA	Filamin-A	5346.72	3520.76	5424.58	1654.83	2741.49	7827.63	6939.96	4309.85	2585.03	3901.28		5661.91						
P21579	P21579	SYT1_HUMAN	SYT1	Synaptotagmin-1							211.047	405.504										
P21695	Q8N335;P21695	GPDA_HUMAN	GPD1	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic					5004.86					1069.31								
P21796	P21796	VDAC1_HUMAN	VDAC1	Voltage-dependent anion-selective channel protein 1	6345.69	10207.5	6745.79	8110.97	4069.93	6742.42	4077.3	6802.38	8657.11	9057.16	7753.43	3988.43						
P21912	P21912	SDHB_HUMAN	SDHB	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	1320.63			1845.98			648.494	1125.54	997.903			503.191						
P21926	P21926	CD9_HUMAN	CD9	CD9 antigen	769.378							616.829										
P21964	P21964	COMT_HUMAN	COMT	Catechol O-methyltransferase		670.711	903.579		1030.16	616.084	622.824	1662.11	808.729		1276.1	692.367						
P21980	P21980	TGM2_HUMAN	TGM2	Protein-glutamine gamma-glutamyltransferase 2	1692.07						676.765		525.148	2186.2		887.868						
P22087	P22087	FBRL_HUMAN	FBL	rRNA 2'-O-methyltransferase fibrillarin	2360.21	2345.38	1920.04	1698.04	559.426	2081.64	1407.12	2193.9	2279.78	2249.35	2246.35	993.262						
P22102	P22102	PUR2_HUMAN	GART	Trifunctional purine biosynthetic protein adenosine-3			1664.41	501.206	2133.99		1015.13					1026.14						
P22234	P22234	PUR6_HUMAN	PAICS	Multifunctional protein ADE2	661.25	648.926	2205.51		1707.2	751.938	1931.48	1153.03				1891.74						
P22307	P22307	SCP2_HUMAN	SCP2	Sterol carrier protein 2	994.77	887.534	2077.66	1869.07	311.25		548.521	1888.17	1621.02		1924.07	389.69						
P22314	P22314	UBA1_HUMAN	UBA1	Ubiquitin-like modifier-activating enzyme 1	1199.18	1910.05	1797.4			1351.68	1300.94	1024.56	512.251	911.277	709.121	1355.67						
P22392	P22392;P15531	NDKB_HUMAN	NME2	Nucleoside diphosphate kinase B	5596.78	3978.65	5270.63	4798.26	5107.4	7089.15	11207.1	2794.44	3259.54	6383.05	4153.78	12682.1						
P22570	P22570	ADRO_HUMAN	FDXR	NADPH:adrenodoxin oxidoreductase, mitochondrial	2066.58		3261.84			1383.36	1779.95		3392.88	3338.64	3824.01	2109.92						
P22626	P22626	ROA2_HUMAN	HNRNPA2B1	Heterogeneous nuclear ribonucleoproteins A2/B1	52673.1	48867.6	38408.2	38241	18838.4	52670.9	31882.6	50475.3	36487.3	40249	44811.6	32247.1						
P22694	P22694;P17612	KAPCB_HUMAN	PRKACB	cAMP-dependent protein kinase catalytic subunit beta							732.73					1176.38						
P22695	P22695	QCR2_HUMAN	UQCRC2	Cytochrome b-c1 complex subunit 2, mitochondrial	1779.12	1524.27	1682.11	2423.19	586.431	1983.67	976.899	1713.56	1841.04	1549.31	2380.77	1024.19						
P22735	P22735	TGM1_HUMAN	TGM1	Protein-glutamine gamma-glutamyltransferase K					7819.29					1236.31								
P23193	P23193	TCEA1_HUMAN	TCEA1	Transcription elongation factor A protein 1						500.794	1509.56					1106.85						
P23246	P23246	SFPQ_HUMAN	SFPQ	Splicing factor, proline- and glutamine-rich	9871.04	10054.4	4468.3	9911.3	2832.94	11212	5984.95	8250.37	9109.55	8166.27	6153.15	6559.27						
P23284	P23284	PPIB_HUMAN	PPIB	Peptidyl-prolyl cis-trans isomerase B	6109.49	7239.22	5211.61	3458.21	2049.12	5306.83	2543.29	6249.44	6188.69	5576.61	5353.08	2213.78						
P23368	P23368	MAOM_HUMAN	ME2	NAD-dependent malic enzyme, mitochondrial	425.396		1222.83			1243.98			1226.54	965.318	1773.55	1211.1						
P23381	P23381	SYWC_HUMAN	WARS1	Tryptophan--tRNA ligase, cytoplasmic												467.058						
P23396	P23396	RS3_HUMAN	RPS3	40S ribosomal protein S3	3660.8	3949.73	8230.55	1686.39	1647.44	5195.84	5994.65	3218.54	3024.86	3720.67	1048.62	6395.8						
P23490	P23490	LORI_HUMAN	LORICRIN	Loricrin					9447.16													
P23526	P23526	SAHH_HUMAN	AHCY	Adenosylhomocysteinase	665.991	1450.74	1518.69	1434.65	8453.25	2866.25	3497.97	1415.77	999.931	1974.81		3676.09						
P23528	P23528;Q9Y281	COF1_HUMAN	CFL1	Cofilin-1	4200.81	4982.08	4189.47	4467.17	1242.88	6611.41	11610.1	2438.09	3590.65	3777.93	6567.2	12521.2						
P23588	P23588	IF4B_HUMAN	EIF4B	Eukaryotic translation initiation factor 4B							1610.52					970.693						
P23919	P23919	KTHY_HUMAN	DTYMK	Thymidylate kinase		1876.31	1671.39			2158.78	1615.15			1185.15		1470.12						
P23921	P23921	RIR1_HUMAN	RRM1	Ribonucleoside-diphosphate reductase large subunit			393.326				529.697					629.667						
P24390	P24390	ERD21_HUMAN	KDELR1	ER lumen protein-retaining receptor 1			442.49				207.294					464.12						
P24534	P24534	EF1B_HUMAN	EEF1B2	Elongation factor 1-beta	2466.85		2013.52	837.331		2199.75	2380.89	1235.61	636.445	1005.04	1048.89	2151.02						
P24539	P24539	AT5F1_HUMAN	ATP5PB	ATP synthase F(0) complex subunit B1, mitochondrial	2418.5	2044.53	4538.08	3020.55			992.644	1422.98	1572.75	1901.69	2115.7	1640.44						
P24666	P24666	PPAC_HUMAN	ACP1	Low molecular weight phosphotyrosine protein phosphatase			1335.29			1096.14	1517.28		577.453			1207.54						
P24752	P24752	THIL_HUMAN	ACAT1	Acetyl-CoA acetyltransferase, mitochondrial	4330.06	3195.45	3321.02	3521.78	2137.97	4568.73	2733.04	4336.08	5445.97	5074.52	4991.63	2984.18						
P24928	P24928	RPB1_HUMAN	POLR2A	DNA-directed RNA polymerase II subunit RPB1								508.147				5509.31						
P25205	P25205	MCM3_HUMAN	MCM3	DNA replication licensing factor MCM3	432.991					1242.93	1000.25					1195.82						
P25311	P25311	ZA2G_HUMAN	AZGP1	Zinc-alpha-2-glycoprotein				1017.58	3184.26	641.83		752.763			797.444							
P25325	P25325	THTM_HUMAN	MPST	3-mercaptopyruvate sulfurtransferase							624.413	807.842		937.098		586.7						
P25398	P25398	RS12_HUMAN	RPS12	40S ribosomal protein S12	1115.91		951.355	1177.53		2401.1	2679.21	705.095				2711.12						
P25685	P25685	DNJB1_HUMAN	DNAJB1	DnaJ homolog subfamily B member 1							364.602					215.126						
P25705	P25705	ATPA_HUMAN	ATP5F1A	ATP synthase subunit alpha, mitochondrial	14451.8	12538	15134.4	17976.9	6651.29	14836.6	8110.75	14267.5	16866.8	17276.5	17402.7	11774.4						
P25786	P25786	PSA1_HUMAN	PSMA1	Proteasome subunit alpha type-1					15125.6	1982.04	1933.07	1412.95	1236.9			2014.71						
P25787	P25787	PSA2_HUMAN	PSMA2	Proteasome subunit alpha type-2	505.313	999.408	427.43		7947.26	1198.51	1256.07	513.166	1115.39	1679.56		976.288						
P25788	P25788	PSA3_HUMAN	PSMA3	Proteasome subunit alpha type-3	1077.88	1404.3		1029.81	6876.54	1331.94	1027.12	963.152				1142.12						
P25789	P25789	PSA4_HUMAN	PSMA4	Proteasome subunit alpha type-4		2056.11		2494.42	16839.9	1421.78	2149.13	1412.86	1520.96			2073.86						
P26006	P26006	ITA3_HUMAN	ITGA3	Integrin alpha-3		907.028	1156.02	1240.04		1061.27	783.153	1318.32	823.812		1084.07	688.442						
P26038	P26038	MOES_HUMAN	MSN	Moesin	1199.22	1759.3	2402.14	3766.69	884.177	2876.35	7597.12	845.194	1496.39	1505.55	2207.51	4992.06						
P26196	P26196	DDX6_HUMAN	DDX6	Probable ATP-dependent RNA helicase DDX6			1549.17		2424.24	1381.06	588.309					1091.35						
P26358	P26358	DNMT1_HUMAN	DNMT1	DNA (cytosine-5)-methyltransferase 1												394.201						
P26373	P26373	RL13_HUMAN	RPL13	60S ribosomal protein L13	4614.69	2418.36	2394	2285.12	1066.67	5197.28	4567.27	3357.91	4437.77	2922.84	2666.56	5433.34						
P26447	P26447	S10A4_HUMAN	S100A4	Protein S100-A4	14523.7	4794.49	5863.02	5370.31	2059.95	4771.03	15930	2953.96	4344.8	5881.9	3325.63	20514.5						
P26583	P26583	HMGB2_HUMAN	HMGB2	High mobility group protein B2							1365.72	507.326				1127.3						
P26599	P26599	PTBP1_HUMAN	PTBP1	Polypyrimidine tract-binding protein 1	6178.36	6711.56	4501.26	6362.73	1259.33	7179.74	5751.47	6600.87	4574.51	6174.9	3706.41	5814.76						
P26639	P26639	SYTC_HUMAN	TARS1	Threonine--tRNA ligase 1, cytoplasmic						962.951	1686.75	264.739				2031.58						
P26640	P26640	SYVC_HUMAN	VARS1	Valine--tRNA ligase							960.63	600.807				664.31						
P26641	P26641	EF1G_HUMAN	EEF1G	Elongation factor 1-gamma	2869.94	1024.99	3520.21	1420.52		4305.88	4130.7	2364.2	1011.71	1394.26		3012.84						
P26885	P26885	FKBP2_HUMAN	FKBP2	Peptidyl-prolyl cis-trans isomerase FKBP2	2098.4	1045.29	2718.31			1487.51	800.052	2127.09	1154.94	1559.2	2603.11	1766.06						
P27105	P27105	STOM_HUMAN	STOM	Stomatin	3397.67	1617.66	2894.31	783.273			1670.53	1485.31	1444.89	1288.11	1969.01	977.62						
P27216	P27216	ANX13_HUMAN	ANXA13	Annexin A13								748.101										
P27348	P27348	1433T_HUMAN	YWHAQ	14-3-3 protein theta	854.087		1286.2			1699.32	3227.86	915.695		606.784		3063.64						
P27482	P27482	CALL3_HUMAN	CALML3	Calmodulin-like protein 3					1668.03					879.665								
P27635	Q96L21;P27635	RL10_HUMAN	RPL10	60S ribosomal protein L10		811.818				1692.93	3595.32	1892.41				4097.79						
P27694	P27694	RFA1_HUMAN	RPA1	Replication protein A 70 kDa DNA-binding subunit			470.347			1150.59	885.947	867.301				786.759						
P27695	P27695	APEX1_HUMAN	APEX1	DNA-(apurinic or apyrimidinic site) endonuclease						3347.18	2265.79	589.846				2929.45						
P27707	P27707	DCK_HUMAN	DCK	Deoxycytidine kinase												427.119						
P27708	P27708	PYR1_HUMAN	CAD	CAD protein			986.495			779.936	520.396	659.783				618.432						
P27797	P27797	CALR_HUMAN	CALR	Calreticulin	7726.33	6289.42	5374.08	2821.13	2027.5	4595.62	3242.39	6681.71	8396.52	4713.4	7128.4	3904.64						
P27816	P27816	MAP4_HUMAN	MAP4	Microtubule-associated protein 4						931.119	1176.15	802.467	1053.44			930.142						
P27824	P27824	CALX_HUMAN	CANX	Calnexin	5434.9	4995.1	4275.09	4765.24	3128.45	4234.3	2735.9	4471.71	4068.08	3951.41	4639.2	2819.06						
P28062	P28062	PSB8_HUMAN	PSMB8	Proteasome subunit beta type-8					2512.61													
P28066	P28066	PSA5_HUMAN	PSMA5	Proteasome subunit alpha type-5	1285.82		1042.98		4525.85	1230.06	1488.9	558.434	615.242	1591.81		1502.64						
P28070	P28070	PSB4_HUMAN	PSMB4	Proteasome subunit beta type-4					3888.96		1407.91					1032.24						
P28072	P28072	PSB6_HUMAN	PSMB6	Proteasome subunit beta type-6	2446.43	1677.71	891.643		14927.7	2080.98	2724.81	925.191	1171.73	1214.54		2184.61						
P28074	P28074	PSB5_HUMAN	PSMB5	Proteasome subunit beta type-5					8094.38		1591.47					1462.53						
P28288	P28288	ABCD3_HUMAN	ABCD3	ATP-binding cassette sub-family D member 3						486.458	190.22	737.835										
P28331	P28331	NDUS1_HUMAN	NDUFS1	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	1602.88		1856.29	1703.83		1074.83	571.198	1400.53	1353.19	1416.97	1170.2	870.906						
P28340	P28340	DPOD1_HUMAN	POLD1	DNA polymerase delta catalytic subunit												454.048						
P28370	P28370	SMCA1_HUMAN	SMARCA1	Probable global transcription activator SNF2L1												719.579						
P28482	P28482	MK01_HUMAN	MAPK1	Mitogen-activated protein kinase 1							500.894					389.709						
P28838	P28838	AMPL_HUMAN	LAP3	Cytosol aminopeptidase			1313.21	839.223		1060.19	570.692	892.235				571.048						
P29144	P29144	TPP2_HUMAN	TPP2	Tripeptidyl-peptidase 2							532.131					466.263						
P29218	P29218	IMPA1_HUMAN	IMPA1	Inositol monophosphatase 1					2450.36		837.598					758.161						
P29317	P29317	EPHA2_HUMAN	EPHA2	Ephrin type-A receptor 2		833.985				602.125	216.618		800.14			300.342						
P29401	P29401	TKT_HUMAN	TKT	Transketolase	3202.44	2692.74	4116.58		4404.32	2831.39	1604.11	1515.9	958.133	1559.78		1285.78						
P29508	P29508;P48594	SPB3_HUMAN	SERPINB3	Serpin B3			1885.89	1139.3	1989.28	1172.29	382.724	1784.46	950.604	748.275	2149.28	616.638						
P29692	P29692	EF1D_HUMAN	EEF1D	Elongation factor 1-delta	2075.15		1411.14		807.065	3075.32	2445.51	2007.04	1151.99	1011.16	1105.39	2664.07						
P29966	P29966	MARCS_HUMAN	MARCKS	Myristoylated alanine-rich C-kinase substrate	2274.25	2858.61				1447.12	1890.73	1606.43	2369.93	1216.75		1077.15						
P29992	P50148;O95837;P29992	GNA11_HUMAN	GNA11	Guanine nucleotide-binding protein subunit alpha-11						1044.89	562.552	595.351										
P30038	P30038	AL4A1_HUMAN	ALDH4A1	Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial									1050.92									
P30040	P30040	ERP29_HUMAN	ERP29	Endoplasmic reticulum resident protein 29	6367.5	4058.06	2350.71	2020.8	2053.8	3785.6	2730.18	3111.75	5756.47	3397.96	4389.14	3279.13						
P30041	P30041	PRDX6_HUMAN	PRDX6	Peroxiredoxin-6	3036.92	1607.8	2452.03	1995.52	2424.35	5609.24	7919.21	1152.57	1788.2	1893.74	2071.08	9669.5						
P30043	P30043	BLVRB_HUMAN	BLVRB	Flavin reductase (NADPH)		1105.26	5202.48			1332.81	2941.81	306.986				4663.17						
P30044	P30044	PRDX5_HUMAN	PRDX5	Peroxiredoxin-5, mitochondrial	6834.55	5688.16	7305.42	7911.57	2148.46	7301.36	5255.48	5061.85	6741.05	6683.32	7104.1	5434.21						
P30048	P30048	PRDX3_HUMAN	PRDX3	Thioredoxin-dependent peroxide reductase, mitochondrial	3787.4	3092.12	9692.53	3488.26	2820.6	4468.88	2415.36	4881.61	5359.19	3781.41	6538.64	3345.62						
P30049	P30049	ATPD_HUMAN	ATP5F1D	ATP synthase subunit delta, mitochondrial	2411.9	1601.2	3182.8	2747.7	794.525	2220.39	887.767	1891.04	2303.8	2796.42	2524.53	1220.75						
P30050	P30050	RL12_HUMAN	RPL12	60S ribosomal protein L12	3895.69	4442.46	2903.21	1450.62	1650.29	6112.96	7214.35	5679.57	2935.18	3180.51	2512.09	7072.68						
P30084	P30084	ECHM_HUMAN	ECHS1	Enoyl-CoA hydratase, mitochondrial	1740.66	1680.84	2453.45	3236.72	1057.05	1510.54	994.524	1059.81	1727.8	2350.03	1437.55	1212.94						
P30085	P30085	KCY_HUMAN	CMPK1	UMP-CMP kinase	663.823						2441.72					2285.17						
P30086	P30086	PEBP1_HUMAN	PEBP1	Phosphatidylethanolamine-binding protein 1		1749.24	3607.73		2269.36	2364.94	2019.6	748.468	1925.22	5134.19	2052.43	1677.37						
P30101	P30101	PDIA3_HUMAN	PDIA3	Protein disulfide-isomerase A3	8591.53	8156.34	6100.27	4250.04	3405.38	7804.87	5112.98	11973.7	10390.1	6825.48	10497.2	5466.14						
P30153	P30153	2AAA_HUMAN	PPP2R1A	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	1109.17	1083.66	1929.17			1442	2048.21	617.631	225.074			2085.82						
P30260	P30260	CDC27_HUMAN	CDC27	Cell division cycle protein 27 homolog												403.009						
P30405	P30405	PPIF_HUMAN	PPIF	Peptidyl-prolyl cis-trans isomerase F, mitochondrial				1370.93						2527.87		602.124						
P30419	P30419	NMT1_HUMAN	NMT1	Glycylpeptide N-tetradecanoyltransferase 1						867.536	921.598	791.539				1028.33						
P30520	P30520	PURA2_HUMAN	ADSS2	Adenylosuccinate synthetase isozyme 2							715.457					455.443						
P30566	P30566	PUR8_HUMAN	ADSL	Adenylosuccinate lyase							288.611					311.644						
P30626	P30626	SORCN_HUMAN	SRI	Sorcin					2068.31							1174.83						
P30740	O75830;P50453;P50452;P30740	ILEU_HUMAN	SERPINB1	Leukocyte elastase inhibitor					442.16	543.569	398.864	907.845				289.035						
P30837	P30837	AL1B1_HUMAN	ALDH1B1	Aldehyde dehydrogenase X, mitochondrial	1134.8		1035.31	923.816	619.091	1340.49	587.279	1324.12	1335.42	1291.61	1505.49	630.611						
P30838	P30838	AL3A1_HUMAN	ALDH3A1	Aldehyde dehydrogenase, dimeric NADP-preferring	5329.84	3836.67	6363.57	5678.14	1805.23	4324.46	16595.3	3684.79	3490.29	5494.9	4728.45	13465.3						
P31025	P31025	LCN1_HUMAN	LCN1	Lipocalin-1	956.656	969.962	168.933	1290.6	3363.77	640.083	192.344	523.418	988.854	1107.93		204.357						
P31040	P31040	SDHA_HUMAN	SDHA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial				1341.52			246.166	710.191	834.454	1963.07		648.958						
P31150	P31150	GDIA_HUMAN	GDI1	Rab GDP dissociation inhibitor alpha							984.924					956.367						
P31151	P31151	S10A7_HUMAN	S100A7	Protein S100-A7	2045.64	1162.87	6676.69	4276.49	1235.23	6116.09	3205.2	8813.57	5548.57	5040.84	4835.53	4159.7						
P31153	P31153	METK2_HUMAN	MAT2A	S-adenosylmethionine synthase isoform type-2							308.26					743.899						
P31483	P31483	TIA1_HUMAN	TIA1	Cytotoxic granule associated RNA binding protein TIA1												206.769						
P31689	P31689	DNJA1_HUMAN	DNAJA1	DnaJ homolog subfamily A member 1							511.958					858.881						
